id,base_product_id,name,description,retail_price,wholesale_price,brand,pet_type,product_type,age,unit,size,flavour,image_urls,is_active,created_at,updated_at,stock_quantity,thumbnail_url,default_rating,is_featured,label,row_index
"54","54","Reflex Plus Kitten Chicken 1.5 Kg","A nutritious food formulated for kittens with chicken (1.5kg) ideal for everyday feeding.","3.300","","Reflex Plus","cat","food","kitten","kg","1.5","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/054.jpeg","3.8","false","Food","54"
"55","54","Reflex Plus Adult Chicken 1.5 Kg","A wholesome nutrition made for adult pets with chicken (1.5kg) ideal for everyday feeding.","3.300","","Reflex Plus","cat","food","adult","kg","1.5","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/055.png","4.2","false","Food","55"
"56","54","Reflex Plus Urinary Chicken 1.5 Kg","A wholesome food formulated for adult pets with chicken (1.5kg) helps maintain overall health.","3.300","","Reflex Plus","cat","food","adult","kg","1.5","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/056.jpeg","4.9","false","Food","56"
"57","54","Reflex Plus Mother & Baby Lamb & Rice1.5 Kg","A high-quality meal designed for kittens with lamb (1.5kg) ideal for everyday feeding.","3.300","","Reflex Plus","cat","food","kitten","kg","1.5","lamb","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/057.jpeg","4.1","false","Food","57"
"58","54","Reflex Plus Lamb & Rice1.5 Kg","A balanced meal designed for cats with lamb (1.5kg) supports daily nutrition.","3.300","","Reflex Plus","cat","food","","kg","1.5","lamb","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/058.jpeg","4.4","false","Food","58"
"59","54","Reflex Plus Salmon 1.5 Kg","A high-quality meal designed for cats with salmon (1.5kg) ideal for everyday feeding.","3.300","","Reflex Plus","cat","food","","kg","1.5","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/059.jpeg","4.4","false","Food","59"
"60","54","Reflex Plus Skin Care Salmon 1.5 Kg","A balanced food formulated for cats with salmon (1.5kg) supports daily nutrition.","3.300","","Reflex Plus","cat","food","","kg","1.5","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/060.jpeg","4.5","false","Food","60"
"61","54","Reflex Plus Kitten Chicken 8Kg","A high-quality food formulated for kittens with chicken (8kg) supports daily nutrition.","3.300","","Reflex Plus","cat","food","kitten","kg","8","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/061.jpeg","4.6","false","Food","61"
"62","54","Reflex Kitten Chicken & Rice 2kg","A high-quality food formulated for kittens with chicken (2kg) supports daily nutrition.","3.300","","Reflex","cat","food","kitten","kg","2","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/062.png","3.8","false","Food","62"
"63","54","Reflex Adult Chicken & Rice 2kg","A wholesome meal designed for adult pets with chicken (2kg) ideal for everyday feeding.","3.300","","Reflex","cat","food","adult","kg","2","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/063.jpeg","4.2","false","Food","63"
"64","54","Reflex Adult Gourmet  Chicken & Rice 2kg","A high-quality food formulated for adult pets with chicken (2kg) supports daily nutrition.","3.300","","Reflex","cat","food","adult","kg","2","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/064.jpeg","3.9","false","Food","64"
"65","54","Reflex Adult Salmon & Anchovy 2kg","A nutritious food formulated for adult pets with salmon (2kg) helps maintain overall health.","3.300","","Reflex","cat","food","adult","kg","2","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/065.jpeg","4.7","false","Food","65"
"66","54","Reflex Sterelised Salmon & Rice 2kg","A high-quality food formulated for cats with salmon (2kg) helps maintain overall health.","3.300","","Reflex","cat","food","","kg","2","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/066.png","4.7","false","Food","66"
"67","54","Reflex Adult Chicken & Rice 15kg","A nutritious meal designed for adult pets with chicken (15kg) ideal for everyday feeding.","15.000","","Reflex","cat","food","adult","kg","15","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/067.jpg","4.7","false","Food","67"
"68","54","Reflex Adult Gourmet  Chicken & Rice 15kg","A high-quality meal designed for adult pets with chicken (15kg) supports daily nutrition.","15.000","","Reflex","cat","food","adult","kg","15","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/068.jpeg","4.8","false","Food","68"
"69","54","Reflex Adult Salmon & Anchovy 15kg","A balanced meal designed for adult pets with salmon (15kg) ideal for everyday feeding.","15.000","","Reflex","cat","food","adult","kg","15","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/069.jpeg","4.2","false","Food","69"
"70","70","Purepet Adult Chicken 3kg","A high-quality meal designed for adult pets with chicken (3kg) ideal for everyday feeding.","4.000","","Purepet","cat","food","adult","kg","3","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/070.jpeg","4.8","false","Food","70"
"71","70","Purepet Adult Ocean Fish 3kg","A wholesome nutrition made for adult pets with ocean fish (3kg) supports daily nutrition.","4.000","","Purepet","cat","food","adult","kg","3","ocean_fish","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/071.jpeg","4.4","false","Food","71"
"72","70","Purepet Adult Chicken 7kg","A wholesome food formulated for adult pets with chicken (7kg) supports daily nutrition.","6.000","","Purepet","cat","food","adult","kg","7","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/072.png","4.3","false","Food","72"
"73","70","Purepet Adult Persian Ocean Fish 3kg","A nutritious food formulated for adult pets with ocean fish (3kg) ideal for everyday feeding.","4.000","","Purepet","cat","food","adult","kg","3","ocean_fish","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/073.jpeg","4.7","false","Food","73"
"74","70","Purepet Adult Tuna & Salmon  7kg","A high-quality meal designed for adult pets with tuna (7kg) helps maintain overall health.","6.000","","Purepet","cat","food","adult","kg","7","tuna","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/074.jpeg","4.7","false","Food","74"
"75","24","Happy Cat Sensitive Stomach & Intestine 85g","A balanced meal designed for cats (85g) supports daily nutrition.","0.500","","Happy","cat","food","","g","85","","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/075.jpeg","4.7","false","Food","75"
"76","24","Happy Cat Sensitive Skin & Coat 85g","A balanced food formulated for cats (85g) supports daily nutrition.","0.500","","Happy","cat","food","","g","85","","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/076.jpeg","3.7","false","Food","76"
"77","24","Happy Cat Kitten & Junior Farm Duck 85g","A nutritious nutrition made for kittens with duck (85g) supports daily nutrition.","0.500","","Happy","cat","food","kitten","g","85","duck","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/077.jpeg","4.0","false","Food","77"
"78","24","Happy Cat Kitten & Junior Farm Poultry 85g","A high-quality nutrition made for kittens with chicken (85g) helps maintain overall health.","0.500","","Happy","cat","food","kitten","g","85","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/078.jpeg","4.2","false","Food","78"
"79","24","Happy Cat Farm Poultry 85g","A wholesome nutrition made for cats with chicken (85g) supports daily nutrition.","0.500","","Happy","cat","food","","g","85","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/079.jpeg","3.9","false","Food","79"
"80","24","Happy Cat Farm Duck 85g","A nutritious meal designed for cats with duck (85g) supports daily nutrition.","0.500","","Happy","cat","food","","g","85","duck","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/080.jpeg","3.9","false","Food","80"
"81","24","Happy Cat Bavarian Beef 85g","A high-quality meal designed for cats with beef (85g) ideal for everyday feeding.","0.500","","Happy","cat","food","","g","85","beef","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/081.jpeg","4.0","false","Food","81"
"82","24","Happy Cat Farm Lamb 85g","A wholesome food formulated for cats with lamb (85g) helps maintain overall health.","0.500","","Happy","cat","food","","g","85","lamb","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/082.jpeg","4.9","false","Food","82"
"83","24","Happy Cat Atlantic Salmon 85g","A nutritious nutrition made for cats with salmon (85g) ideal for everyday feeding.","0.500","","Happy","cat","food","","g","85","salmon","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/083.jpeg","4.0","false","Food","83"
"84","24","Happy Cat Spring Water Trout 85g","A wholesome nutrition made for cats with trout (85g) ideal for everyday feeding.","0.500","","Happy","cat","food","","g","85","trout","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/084.jpeg","4.4","false","Food","84"
"85","24","Happy Cat Duo Poultry & Beef 100g","A high-quality meal designed for cats with chicken (100g) supports daily nutrition.","0.700","","Happy","cat","food","","g","100","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/085.jpeg","4.5","false","Food","85"
"86","24","Happy Cat Duo Poultry & Lamb 100g","A high-quality meal designed for cats with chicken (100g) supports daily nutrition.","0.700","","Happy","cat","food","","g","100","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/086.jpeg","4.3","false","Food","86"
"87","24","Happy Cat Duo Poultry & Salmon 100g","A wholesome food formulated for cats with chicken (100g) supports daily nutrition.","0.700","","Happy","cat","food","","g","100","chicken","","true","2026-01-02 20:49:19.968373+00","2026-01-02 20:49:19.968373+00","1000","https://www.buypets.om/images/products/087.jpeg","4.8","false","Food","87"
